ID,Район,Улица,Комнаты,Площадь,Этаж,Серия,Цена за м2,Цена,Ссылка
tr_57095715,Иманта,Дубулту 16,1,27,2/5,Лит. пр.,1311 €,"35,400  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/afdkn.html
tr_56737960,центр,Пулкв. Бриежа 15,2,48,2/7,Рекон.,3186 €,"152,960  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/acdgx.html
tr_57179573,центр,Экспорта 12,3,99,4/6,Сталинка,1944 €,"192,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dxgdo.html
tr_57228746,Берги,Яунциема Г. 5,2,53,2/2,Сталинка,471 €,"25,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/bergi/bdopdo.html
tr_57308359,центр,Дзирнаву 3,3,73,1/5,Дов. дом,2054 €,"150,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bmxkc.html
tr_54392142,центр,Пиена 2,2,48,3/3,Рекон.,2437 €,"117,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aoobo.html
tr_57148452,центр,Звайгжню 21,2,28,2/6,Рекон.,2408 €,"67,440  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajicg.html
tr_57308298,центр,Таллинас 91,4,117,1/1,Рекон.,2393 €,"280,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cebgd.html
tr_54892350,центр,Сколас 22,4,110,4/4,Дов. дом,2250 €,"247,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcjffh.html
tr_56683811,центр,Лачплеша 36,3,64,5/5,Рекон.,3776 €,"241,680  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ahjoi.html
tr_56683776,центр,Лачплеша 36,1,28,2/5,Рекон.,3400 €,"95,220  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gxhnb.html
tr_56865929,центр,Беньяминяс 10,3,81,4/5,Дов. дом,1481 €,"120,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ecbcm.html
tr_57308261,центр,Райня бульв. 31,1,34,4/4,Дов. дом,2794 €,"95,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aiepi.html
tr_57301731,Межциемс,Бикерниеку 232,2,42,2/3,Хрущ.,959 €,"40,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhciems/aigbf.html
tr_57093040,центр,Чака 133,2,46,3/6,Дов. дом,1697 €,"78,080  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dikjb.html
tr_52902887,центр,Бривибас 142,5,108,2/6,Рекон.,1620 €,"175,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dgbjm.html
tr_57308259,центр,Латгалес 109,2,48,4/5,Рекон.,1298 €,"62,315  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ejkpi.html
tr_56107056,Чиекуркалнс,Эзермалас 4,2,33,5/5,Рекон.,1396 €,"46,092  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/chiekurkalns/bdopxg.html
tr_57091982,центр,Вежу 14,2,47,2/6,Нов.,3085 €,"145,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/akjmh.html
tr_57290687,Ильгюциемс,Спилвес 29,3,63,2/7,Нов.,2525 €,"159,100  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/chdjx.html
tr_57290641,Ильгюциемс,Спилвес 27,4,79,2/7,Нов.,2500 €,"197,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/glfpj.html
tr_57148923,центр,Чака 133,2,46,3/6,Дов. дом,1697 €,"78,080  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adinn.html
tr_57290752,Ильгюциемс,Спилвес 29,2,43,2/7,Нов.,2565 €,"110,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/expne.html
tr_57264524,Торнякалнс,Елгава 88a,3,58,1/2,Рекон.,1840 €,"106,733  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/tornjakalns/bbhlxd.html
tr_57052215,Плявниеки,Каудзишу 48,2,51,9/9,602-я,970 €,"49,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/ccxij.html
tr_57051900,центр,Мартас 9,6,172,2/5,Дов. дом,1191 €,"205,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cnogx.html
tr_57236121,центр,Валмиерас 21,1,29,2/3,Дов. дом,779 €,"22,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/alomg.html
tr_56974977,центр,Лачплеша 47,3,95,4/5,Дов. дом,1673 €,"159,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aexoo.html
tr_56921404,центр,Валдемара 119,3,65,5/5,Дов. дом,1075 €,"69,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dkobg.html
tr_57049734,центр,Красотаю 13,2,38,1/5,Рекон.,2552 €,"97,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bpnnx.html
tr_56738151,центр,Пулкв. Бриежа 15,3,42,7/7,Рекон.,2800 €,"117,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adcmx.html
tr_57247471,центр,Пулкв. Бриежа 15,2,33,2/7,Рекон.,3300 €,"108,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/abmic.html
tr_55755128,центр,Дзирнаву 53,3,127,2/6,Дов. дом,3088 €,"392,190  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hdpik.html
tr_57307995,Чиекуркалнс,Русова 9,3,78,7/7,Нов.,2435 €,"190,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/chiekurkalns/afgog.html
tr_57308053,Тейка,Раунас 20A,2,41,1/4,Хрущ.,1926 €,"79,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/dbdib.html
tr_57307998,Вецмилгравис,Мелдру 22,2,51,4/5,Лит. пр.,960 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/bxlexj.html
tr_57181414,Кенгарагс,Латгалес 268,2,45,5/5,Лит. пр.,795 €,"35,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/dpdde.html
tr_56902846,центр,Гертрудес 69,5,170,6/7,Рекон.,1294 €,"220,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bedmde.html
tr_56681388,центр,Элизабетес 22,4,93,5/6,Рекон.,2849 €,"265,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dpkdh.html
tr_57307973,Торнякалнс,Апшу 20,2,42,1/3,Хрущ.,1071 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/tornjakalns/fhdmc.html
tr_56946725,Вецрига,Вальню 21,4,133,7/7,Дов. дом,4398 €,"585,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecriga/hfdxe.html
tr_55844476,Яунциемс,Яунциема Г. 167,1,19,1/3,Ч. дом,578 €,"11,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/jaunciems/bbeifx.html
tr_56035183,Золитуде,Грамздас 80,2,78,1/3,Нов.,1996 €,"155,745  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/cefpo.html
tr_54454469,центр,Сколас 22a,4,114,5/6,Дов. дом,2798 €,"319,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gbnib.html
tr_57244642,центр,Латгалес 95,1,30,3/4,Дов. дом,1276 €,"38,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bmick.html
tr_53042154,Межапарк,Эзермалас 4,2,34,1/5,Рекон.,1359 €,"46,230  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhapark/afpcp.html
tr_57074162,центр,Чака 133,1,34,3/6,Дов. дом,1192 €,"40,535  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ggbkg.html
tr_57131107,р-он ул. Латгалес,Католю 31,4,232,7/7,Нов.,1271 €,"295,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/bckjgg.html
tr_56428348,Пурвциемс,Астрас 8,2,63,9/24,Нов.,2746 €,"173,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/bheep.html
tr_56046384,Кенгарагс,Латгалес 291 k-1,2,45,2/5,Лит. пр.,1110 €,"49,990  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/afhbm.html
tr_57304442,Пурвциемс,Дзелзавас 76/3,2,50,9/10,602-я,1190 €,"59,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/afobn.html
tr_56691071,Пурвциемс,Стирну 37a,4,74,1/9,602-я,945 €,"69,990  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/aamlh.html
tr_57304581,Пурвциемс,Жагату 22,1,30,4/5,Лит. пр.,1133 €,"34,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/ahhkb.html
tr_57307604,Агенскалнс,Вентспилс 42,1,22,1/2,Дов. дом,704 €,"15,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/dmpjl.html
tr_56740201,Иманта,Прогреса 3,3,86,3/5,Нов.,1686 €,"145,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/fboii.html
tr_54035459,Пурвциемс,Иерикю 20,1,20,3/3,М. сем.,340 €,"6,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/bdnfh.html
tr_57274906,Агенскалнс,Ранькя Д. 34,3,95,8/22,Нов.,2326 €,"221,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/hfjmi.html
tr_56875976,Золитуде,Грамздас 21,4,94,6/9,119-я,994 €,"93,500€",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/dhokf.html
tr_57307576,центр,Беньяминяс 10,4,96,3/5,Дов. дом,1520 €,"146,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fjxdl.html
tr_57305628,Саркандаугава,Лимбажу 2,3,61,5/5,Рекон.,901 €,"55,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/hbbck.html
tr_56813965,Пурвциемс,Дзелзавас 74C,3,66,3/13,Нов.,2525 €,"166,700  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/bcpddb.html
tr_56759360,Зиепниеккалнс,Кометас 28,2,66,1/4,Нов.,2196 €,"145,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ziepniekkalns/dommj.html
tr_57051636,центр,Стабу 59,3,77,4/5,Дов. дом,1554 €,"119,700  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dgomf.html
tr_57051622,центр,Стабу 59,3,72,1/5,Дов. дом,1493 €,"107,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bgdjf.html
tr_54469597,Тейка,Айзкрауклес 12A,3,159,2/4,Рекон.,1571 €,"249,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/cefeb.html
tr_56986837,Биерини,Лиепаяс 37c,2,47,4/4,Нов.,2617 €,"123,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/bierini/bdplfn.html
tr_57136164,Биерини,Лиепаяс 37c,3,69,3/4,Нов.,2491 €,"171,900€",https://www.ss.lv/msg/ru/real-estate/flats/riga/bierini/bdfbin.html
tr_57307300,Плявниеки,Дзеню 12,3,64,2/9,602-я,1343 €,"86,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/biien.html
tr_56996642,Золитуде,Эндзелина 11,2,44,7/13,Нов.,2527 €,"111,200€",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/ixojl.html
tr_56998909,Золитуде,Эндзелина 11,3,63,3/13,Нов.,2353 €,"148,300€",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/akiej.html
tr_57012991,Золитуде,Эндзелина 11,4,83,2/13,Нов.,2362 €,"196,100€",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/bexlb.html
tr_56843075,Плявниеки,Салнас 1,4,75,5/9,467-я,879 €,"65,990  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/cigdf.html
tr_57307237,Агенскалнс,Елгава 63,2,82,4/6,Нов.,1768 €,"145,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/gehmk.html
tr_56900343,Шампетерис-Плескодале,Лиелирбес 11,4,125,18/25,Нов.,2560 €,"320,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/shampeteris-pleskodale/bfdbib.html
tr_57306800,центр,Бауманя скв. 17,6,129,6/6,Дов. дом,1841 €,"237,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/agmmh.html
tr_57307164,Кенгарагс,Латгалес 429,1,34,5/5,Лит. пр.,911 €,"31,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/bdndpf.html
tr_56543492,Ильгюциемс,Олайнес 1,3,61,1/3,Спец. пр.,1114 €,"68,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/fhgjj.html
tr_57307137,Зиепниеккалнс,Путну 43,1,38,1/3,Нов.,2263 €,"86,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ziepniekkalns/ggjxf.html
tr_57285896,Пурвциемс,Илукстес 54 k-4,1,40,4/5,М. сем.,797 €,"31,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/ffkoj.html
tr_57041202,Межапарк,Стендера 14,3,55,1/3,Дов. дом,2181 €,"120,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhapark/beembj.html
tr_57306630,центр,Бирзниека-Упиша 10A,2,48,3/5,Рекон.,2979 €,"143,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/biljc.html
tr_57304046,центр,Катринас Д. 14,2,71,1/3,Нов.,2394 €,"170,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aeofn.html
tr_57304097,центр,Катринас Д. 14,4,130,1/3,Нов.,2380 €,"309,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aggxe.html
tr_57034921,центр,Лачплеша 61,5,141,2/5,Дов. дом,1612 €,"227,392  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bdpibo.html
tr_57257929,Дзегужкалнс,Дзирциема 47,2,45,1/5,Лит. пр.,1455 €,"65,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dzeguzhkalns/bhkge.html
tr_56810582,Саркандаугава,Аптиекас 17B,2,24,2/2,Рекон.,1664 €,"39,950  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/bbldkp.html
tr_56777115,центр,Валдемара 119,3,76,4/5,Дов. дом,1776 €,"135,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dpjib.html
tr_56981673,центр,Лиенес 27,1,27,1/2,Дов. дом,851 €,"23,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dbjop.html
tr_57135656,центр,Рупниецибас 9,3,95,6/6,Дов. дом,2894 €,"275,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hfxgl.html
tr_57306624,Даугавгрива,Лепью 5,2,36,5/5,Хрущ.,1041 €,"37,500€",https://www.ss.lv/msg/ru/real-estate/flats/riga/daugavgriva/bcdoe.html
tr_57088675,центр,Чака 109,2,53,2/6,Дов. дом,2150 €,"113,990  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fepxo.html
tr_57306336,Пурвциемс,Илукстес 54 k-6,1,39,2/5,М. сем.,871 €,"34,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/hgnbk.html
tr_56525863,центр,Марияс 14,2,34,5/6,Рекон.,3063 €,"104,160  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gpepf.html
tr_57302430,Пурвциемс,Вайдавас 15/1,2,60,1/7,Нов.,1966 €,"118,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/fegij.html
tr_57306236,Пурвциемс,Буртниеку 33,1,19,5/5,М. сем.,868 €,"16,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/cicej.html
tr_57306191,центр,Чака 63,2,58,5/6,Дов. дом,1241 €,"72,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/apxbo.html
tr_54355239,Тейка,Бривибас 201,3,76,3/5,Нов.,2032 €,"154,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/lgdei.html
tr_54448182,Тейка,Бривибас 201,3,76,3/5,Нов.,2493 €,"189,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/bdnhlh.html
tr_54384794,Тейка,Бривибас 201,2,63,1/5,Нов.,2222 €,"140,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/ekcbx.html
tr_54952437,Тейка,Бривибас 201,2,63,1/5,Нов.,1839 €,"115,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/bebnlf.html
tr_54448142,Тейка,Бривибас 201,2,37,3/5,Нов.,2105 €,"77,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/comko.html
tr_54392954,Тейка,Бривибас 201,1,53,3/5,Нов.,2037 €,"108,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/fghob.html
tr_57020631,Плявниеки,Сахарова 19,1,49,2/12,104-я,1122 €,"55,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/blfxnp.html
tr_57263728,Плявниеки,Улброкас 12,2,68,6/9,Спец. пр.,2000 €,"136,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/agbpg.html
tr_57305980,Агенскалнс,Балдонес 24,2,39,4/5,Лит. пр.,1076 €,"42,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/agcxe.html
tr_57305949,р-он ул. Латгалес,Даугавпилс 46,2,40,2/2,Дов. дом,662 €,"26,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/edhxp.html
tr_57305952,Болдерая,Финиера 19,1,39,3/9,М. сем.,743 €,"29,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/bolderaya/ffiph.html
tr_57272902,центр,Аусекля 4,3,79,5/7,Нов.,3164 €,"250,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hehix.html
tr_57300125,центр,Тербатас 50,3,78,2/5,Рекон.,1910 €,"149,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/encej.html
tr_57304801,Иманта,Анниньмуйжас 41,2,55,7/24,Нов.,1909 €,"105,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/ccmlj.html
tr_56639758,Вецрига,Вальню 21,3,84,3/6,Рекон.,2261 €,"190,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecriga/alcop.html
tr_57305405,Кенгарагс,Латгалес 279 k-2,1,30,4/5,Лит. пр.,1466 €,"44,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/dlifm.html
tr_57305378,р-он ул. Латгалес,Латгалес 81,6,130,3/3,Дов. дом,269 €,"35,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/bclmbj.html
tr_57305874,центр,Алаукста 21,2,33,1/6,Дов. дом,1181 €,"39,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ecnmd.html
tr_56737171,Золитуде,Грамздас 82,3,178,4/4,Нов.,1264 €,"225,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/acdip.html
tr_57081677,Кенгарагс,Латгалес 256k-2,2,43,2/5,Лит. пр.,1209 €,"52,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/nmlib.html
tr_56784641,центр,Бривибас 150,4,66,1/6,Дов. дом,1045 €,"69,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fexeo.html
tr_57054843,центр,Рупниецибас 48,3,60,2/2,Нов.,3833 €,"230,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cixnl.html
